Cheat,NTX,NTY,NTZ,LCX,LCY,LCZ,RCX,RCY,RCZ,MEX,MEY,MEZ,Faces,Dir,NotVis,Vis ,VisCount,FirstObj,SecondObj,Tob
0,399.279,297.531,-10.1066,429.584,302.26,-30.0121,359.072,298.533,2.96358,397.65,261.42,-6.03144,1,5,00:00.0,00:00.0,0,1,0,0
0,390.712,303.995,-8.28001,422.301,310.67,-31.6502,352.979,308.464,1.05092,389.45,266.325,-4.73219,1,5,00:00.0,00:00.0,0,1,0,0
0,396.605,302.91,-8.16756,426.543,309.57,-31.1943,357.666,307.519,2.08638,394.519,266.655,-5.94279,1,5,00:00.0,00:00.0,0,1,0,0
0,394.847,302.752,-8.30075,424.9,310.171,-31.415,355.349,307.314,2.54693,393.634,266.109,-6.17314,1,5,00:00.0,00:00.0,0,1,0,0
0,401.212,302.566,-7.72278,429.793,308.223,-30.7723,360.985,308.738,3.34572,397.1,265.586,-7.06423,1,5,00:00.0,00:00.0,0,1,0,0
0,395.706,303.292,-8.8976,426.173,307.784,-30.5079,357.162,308.94,2.65076,392.112,269.131,-5.62354,1,5,00:00.0,00:00.0,0,1,0,0
0,397.999,302.554,-10.4977,427.991,307.428,-31.8402,359.166,305.639,1.97204,396.479,267.139,-5.68801,1,5,00:00.0,00:00.0,0,1,0,0
0,400.238,302.263,-9.01506,429.257,307.671,-31.4398,360.762,307.392,3.05553,396.799,267.878,-6.43234,1,5,00:00.0,00:00.0,0,1,0,0
0,393.979,301.696,-8.52775,424.513,307.328,-31.6329,355.999,308.55,1.99901,390.669,267.922,-5.89343,1,5,00:00.0,00:00.0,0,1,0,0
0,393.272,301.995,-9.20363,424.264,305.72,-30.5727,356.561,308.036,1.22085,389.818,267.289,-4.36114,1,5,00:00.0,00:00.0,0,1,0,0
0,380.426,297.668,-5.80217,413.839,302.559,-30.9377,346.35,307.804,-0.974861,376.445,261.92,-3.79794,1,5,00:00.0,00:00.0,0,1,0,0
0,385.275,298.207,-5.97839,417.151,304.392,-31.1459,348.568,308.813,0.366108,380.998,263.802,-4.97778,1,5,00:00.0,00:00.0,0,1,0,0
0,395.477,303.222,-8.97366,425.96,308.209,-30.7435,357.188,308.212,1.6679,393.173,268.028,-5.44591,1,5,00:00.0,00:00.0,0,1,0,0
0,397.211,301.682,-8.36608,427.288,308.266,-31.9951,358.349,307.282,2.18451,394.867,266.51,-6.07697,1,5,00:00.0,00:00.0,0,1,0,0
0,397.792,300.479,-7.81694,427.268,306.028,-31.6412,357.749,306.447,2.608,394.274,264.717,-7.06641,1,5,00:00.0,00:00.0,0,1,0,0
0,364.484,295.464,-4.67877,401.477,300.232,-30.7196,333.046,304.721,-4.56404,363.253,262.519,-0.393013,1,5,00:00.0,00:00.0,0,1,0,0
0,379.931,304.057,-10.0576,414.588,305.543,-32.7216,342.991,310.663,-0.931397,376.359,269.198,-2.86299,1,5,00:00.0,00:00.0,0,1,0,0
0,391.915,302.712,-10.4491,423.794,305.186,-32.0544,352.034,305.83,1.15821,389.294,266.828,-5.26563,1,5,00:00.0,00:00.0,0,1,0,0
0,392.809,301.216,-9.87095,424.229,304.874,-32.2989,353.279,305.031,1.58881,390.06,266.641,-5.95412,1,5,00:00.0,00:00.0,0,1,0,0
0,393.399,301.736,-9.76067,424.518,305.258,-32.1632,354.297,306.356,1.51692,390.311,267.208,-5.65504,1,5,00:00.0,00:00.0,0,1,0,0
0,381.82,303.919,-11.4606,415.813,302.96,-33.5608,344.014,309.647,-0.15844,376.735,268.242,-4.32214,1,5,00:00.0,00:00.0,0,1,0,0
0,384.125,301.677,-9.63276,416.222,305.232,-31.6506,347.466,308.188,0.416992,380.731,265.486,-4.07579,1,5,00:00.0,00:00.0,0,1,0,0
0,400.267,304.616,-9.11525,428.068,311.762,-30.3748,359.742,307.543,3.7404,398.924,270.752,-7.48735,1,5,00:00.0,00:00.0,0,1,0,0
0,401.961,300.89,-8.30944,430.317,307.167,-31.123,361.36,304.222,3.91164,399.039,264.687,-7.44065,1,5,00:00.0,00:00.0,0,1,0,0
0,400.756,302.088,-8.27395,429.805,308.461,-31.1918,360.228,305.713,3.0001,398.825,266.738,-7.29397,1,5,00:00.0,00:00.0,0,1,0,0
0,399.208,298.948,-7.38405,427.967,304.317,-31.6127,358.821,306.058,3.00604,394.322,263.992,-7.64254,1,5,00:00.0,00:00.0,0,1,0,0
0,400.928,300.919,-9.61271,430.574,302.912,-30.7225,359.486,305.076,3.40068,396.044,265.035,-7.43185,1,5,00:00.0,00:00.0,0,1,0,0
0,404.287,291.622,-8.87013,438.369,296.185,-33.2998,368.547,299.47,-1.13453,402.137,256.367,-3.32543,1,5,00:00.0,00:00.0,0,1,0,0
0,402.208,296.934,-7.70916,436.601,300.902,-31.3258,366.331,305.648,-0.798481,398.941,261.164,-3.13266,1,5,00:00.0,00:00.0,0,1,0,0
0,403.341,297.168,-10.4146,438.049,298.574,-32.6433,364.906,302.649,-0.0272854,399.637,261.159,-4.06883,1,5,00:00.0,00:00.0,0,1,0,0
0,395.129,395.297,-12.5812,429.061,388.34,-22.4577,355.177,396.949,1.46281,388.65,352.431,-1.6334,1,5,00:00.0,00:00.0,0,1,0,0
0,413.274,297.835,-9.7471,458.754,302.709,-27.4303,363.361,299.637,0.153277,413.755,246.179,-3.07916,1,5,00:00.0,00:00.0,0,1,0,0
0,365.302,290.627,-7.5562,421.972,288.193,-27.443,328.672,301.406,-7.38771,362.672,239.984,3.66669,1,5,00:00.0,00:00.0,0,1,0,0
0,369.107,259.841,1.2315,419.588,271.708,-27.2045,331.196,280.302,-7.29516,368.779,221.88,0.566311,1,5,00:00.0,00:00.0,0,1,0,0
0,393.025,272.581,-0.353522,442.015,289.726,-32.6759,345.624,289.541,-4.62168,393.696,227.605,-3.63893,1,5,00:00.0,00:00.0,0,1,0,0
0,372.384,233.416,8.12522,428.692,249.512,-22.8141,358.078,263.003,-21.2698,384.009,201.042,11.2861,1,5,00:00.0,00:00.0,0,1,0,0
0,361.294,253.344,-1.33914,424.881,270.515,-29.2024,337.539,267.337,-17.7063,379.527,210.211,10.5293,1,5,00:00.0,00:00.0,0,1,0,0
0,411.271,350.548,-17.7677,474.695,350.301,-30.8728,362.596,340.053,-3.99099,419.625,283.826,4.53344,1,5,00:00.0,00:00.0,0,1,0,0
0,414.626,292.095,-8.36028,472.666,301.267,-30.4883,366.542,294.182,-5.30407,422.273,235.532,1.23355,1,5,00:00.0,00:00.0,0,1,0,0
0,392.42,214.714,9.16224,438.616,234.784,-28.5173,346.327,249.237,-6.3807,382.909,183.612,-5.15184,1,5,00:00.0,00:00.0,0,1,0,0
0,371.665,227.574,9.97481,428.696,247.979,-30.5261,333.479,260.032,-10.5034,374.711,197.232,-2.57717,1,5,00:00.0,00:00.0,0,1,0,0
0,416.302,248.654,3.07447,460.467,269.721,-30.3675,359.733,269.059,-0.105044,411.274,209.503,-9.88809,1,5,00:00.0,00:00.0,0,1,0,0
0,387.477,272.647,-0.601705,434.431,283.333,-26.9411,332.988,282.177,-2.18574,383.691,226.132,-5.26448,1,5,00:00.0,00:00.0,0,1,0,0
0,388.945,272.454,-3.36578,438.242,281.553,-32.1841,332.79,283.295,-1.58533,386.405,222.791,-5.85212,1,5,00:00.0,00:00.0,0,1,0,0
0,381.887,271.617,-2.10231,432.997,284.598,-32.1033,328.482,283.657,-3.57992,381.145,225.713,-4.40691,1,5,00:00.0,00:00.0,0,1,0,0
0,395.296,259.128,0.293474,440.236,276.187,-31.9038,340.572,275.908,-1.12055,391.192,216.212,-7.31016,1,5,00:00.0,00:00.0,0,1,0,0
0,415.895,294.055,-7.65912,460.402,298.651,-31.8482,352.711,305.247,3.524,406.843,239.198,-9.17523,1,5,00:00.0,00:00.0,0,1,0,0
0,389.476,294.381,-3.92725,432.305,301.374,-28.8382,331.299,307.323,1.91633,381.21,245.329,-7.81337,1,5,00:00.0,00:00.0,0,1,0,0
0,401.012,296.964,-4.1495,443.974,302.988,-30.6551,343.255,309.962,2.03598,391.37,246.373,-8.28863,1,5,00:00.0,00:00.0,0,1,0,0
0,380.824,312.786,-9.04023,430.27,318.097,-31.0323,326.851,317.172,-0.345155,380.254,257.298,-3.49439,1,5,00:00.0,00:00.0,0,1,0,0
0,386.541,317.823,-9.17548,433.837,322.284,-32.1579,328.892,322.08,0.666395,383.457,261.683,-4.69069,1,5,00:00.0,00:00.0,0,1,0,0
0,382.171,313.899,-7.71066,430.55,320.147,-31.3147,325.398,318.08,0.095354,380.321,258.339,-4.69833,1,5,00:00.0,00:00.0,0,1,0,0
0,386.085,271.7,-3.01364,432.332,283.714,-32.6444,334.759,285.069,-1.91999,384.082,226.846,-5.23338,1,5,00:00.0,00:00.0,0,1,0,0
0,396.221,273.422,-1.90391,439.148,284.908,-31.3406,342.635,286.714,-0.239292,391.413,228.137,-7.21183,1,5,00:00.0,00:00.0,0,1,0,0
0,391.54,273.029,-3.03797,435.615,283.996,-32.1784,337.715,285.463,-0.174652,386.998,229.436,-7.3092,1,5,00:00.0,00:00.0,0,1,0,0
0,390.116,271.926,-2.85816,433.132,284.588,-32.4318,335.563,284.968,0.238782,385.873,229.087,-7.85364,1,5,00:00.0,00:00.0,0,1,0,0
0,418.083,283.837,-7.44227,468.996,291.073,-34.8993,363.652,291.599,-2.47023,417.634,231.62,-4.06237,1,5,00:00.0,00:00.0,0,1,0,0
0,419.441,299.853,-7.00932,462.478,308.953,-31.3088,360.998,308.679,2.22646,414.713,249.298,-7.86702,1,5,00:00.0,00:00.0,0,1,0,0
0,384.911,283.808,-1.99836,427.06,296.767,-28.5307,333.196,296.696,0.21763,380.811,240.454,-6.75001,1,5,00:00.0,00:00.0,0,1,0,0
0,395.866,294.457,-15.7898,437.355,284.933,-26.583,343.629,288.958,3.86974,386.095,233.3,-4.48678,1,5,00:00.0,00:00.0,0,1,0,0
0,404.868,275.062,-6.87431,443.311,282.693,-28.8883,353.596,274.87,1.48756,399.432,231.416,-6.02805,1,5,00:00.0,00:00.0,0,1,0,0
0,410.36,280.451,-3.81531,453.228,293.004,-31.9245,352.544,285.003,0.845175,405.925,233.822,-7.59388,1,5,00:00.0,00:00.0,0,1,0,0
0,409.616,250.073,1.98749,459.371,271.102,-31.1695,359.338,270.298,-3.23962,409.118,208.962,-5.09548,1,5,00:00.0,00:00.0,0,1,0,0
0,413.904,258.09,-1.81184,459.1,274.205,-31.0271,359.353,272.858,0.0697271,409.976,210.952,-6.92421,1,5,00:00.0,00:00.0,0,1,0,0
0,415.001,281.385,-3.12958,459.625,296.676,-33.7599,356.682,297.193,0.888573,409.852,231.764,-8.01233,1,5,00:00.0,00:00.0,0,1,0,0
0,411.062,292.736,-2.41268,453.248,307.484,-29.0098,357.08,306.123,0.940031,407.218,247.196,-6.7223,1,5,00:00.0,00:00.0,0,1,0,0
0,404.686,295.177,-2.41966,452.142,307.912,-31.6625,350.416,307.149,-0.735424,402.734,247.034,-5.66151,1,5,00:00.0,00:00.0,0,1,0,0
0,412.622,265.058,-4.90484,459.924,270.141,-21.8755,373.232,266.989,-4.30042,414.552,222.222,0.829579,1,5,00:00.0,00:00.0,0,1,0,0
0,352.793,255.397,-5.76881,404.315,263.16,-23.3443,327.976,254.549,-11.0653,368.289,217.742,7.11072,1,5,00:00.0,00:00.0,0,1,0,0
0,398.642,273.42,-2.30246,436.051,285.937,-27.8016,356.417,275.795,-2.99741,398.531,234.279,-3.11577,1,5,00:00.0,00:00.0,0,1,0,0
0,401.378,297.234,-6.52663,438.696,298.957,-22.2784,358.368,297.859,0.401603,398.682,256.395,-3.08902,1,5,00:00.0,00:00.0,0,1,0,0
0,406.556,292.207,-7.87951,451.619,296.971,-30.3698,364.594,293.307,-2.77068,410.303,248.196,-1.24179,1,5,00:00.0,00:00.0,0,1,0,0
0,399.939,311.598,-8.45777,442.541,314.793,-29.5778,353.965,313.155,-0.646909,398.188,262.727,-2.63111,1,5,00:00.0,00:00.0,0,1,0,0
0,406.174,299.883,-7.70757,447.018,306.233,-30.587,359.453,304.659,0.320088,405.477,253.595,-4.32568,1,5,00:00.0,00:00.0,0,1,0,0
0,369.348,266.422,-5.38536,401.945,259.737,-18.3001,348.136,271.953,-7.05695,372.798,238.278,4.21161,1,5,00:00.0,00:00.0,0,1,0,0
0,378.827,251.741,0.147862,434.818,264.893,-20.0367,369.623,257.695,-19.5736,394.917,221.576,13.9555,1,5,00:00.0,00:00.0,0,1,0,0
0,411.136,316.28,-6.73852,457.331,316.487,-21.09,358.598,318.255,0.599052,406.812,265.702,-3.30593,1,5,00:00.0,00:00.0,0,1,0,0
0,380.223,210.361,-6.10682,397.285,220.761,-21.5759,349.985,197.452,7.05101,386.463,179.832,-9.08328,1,5,00:00.0,00:00.0,0,1,0,0
0,390.28,238.368,-0.707674,452.631,242.316,-26.4465,350.785,251.75,-9.75639,385.948,196.197,2.93536,1,5,00:00.0,00:00.0,0,1,0,0
0,412.619,285.085,-0.727365,467.441,297.381,-33.9269,362.941,307.301,-5.67344,409.99,237.324,-2.93725,1,5,00:00.0,00:00.0,0,1,0,0
0,370.195,225.11,7.71076,418.647,249.876,-26.8662,331.623,258.249,-7.87202,370.169,191.792,-2.15446,1,5,00:00.0,00:00.0,0,1,0,0
0,414.523,240.859,6.83702,455.571,264.573,-28.2393,370.831,260.509,-4.67472,414.541,208.239,-5.5784,1,5,00:00.0,00:00.0,0,1,0,0
0,373.752,243.07,2.34771,430.922,252.435,-23.253,352.069,261.246,-14.5272,378.738,194.411,7.77108,1,5,00:00.0,00:00.0,0,1,0,0
0,383.97,223.561,14.1449,431.885,240.759,-24.7443,342.229,264.254,-4.49637,371.425,200.537,-8.52004,1,5,00:00.0,00:00.0,0,1,0,0
0,378.221,270.666,-0.00344532,427.616,283.927,-29.6572,334.483,286.323,-5.62341,379.509,230.996,-2.07201,1,5,00:00.0,00:00.0,0,1,0,0
0,384.24,279.851,-0.20446,430.763,293.405,-33.5162,337.431,297.23,-4.75435,382.676,238.671,-3.77077,1,5,00:00.0,00:00.0,0,1,0,0
0,406.132,263.049,0.110373,456.75,277.61,-32.9441,360.237,285.478,-6.08209,403.484,222.901,-3.55232,1,5,00:00.0,00:00.0,0,1,0,0
0,382.034,355.73,-6.23096,430.667,349.993,-21.9957,350.087,362.198,-6.64093,383.71,314.025,3.93006,1,5,00:00.0,00:00.0,0,1,0,0
0,364.131,340.206,-3.77425,410.985,344.114,-24.7057,334.649,352.049,-7.49501,365.41,301.645,3.47002,1,5,00:00.0,00:00.0,0,1,0,0
0,393.949,369.867,-14.3457,425.395,367.784,-24.4934,350.918,356.337,5.2498,397.298,316.958,-6.5164,1,5,00:00.0,00:00.0,0,1,0,0
0,417.307,328.379,-11.8979,510.052,326.074,-26.9366,385.152,326.999,-14.8658,430.775,248.867,13.3765,1,5,00:00.0,00:00.0,0,1,0,0
0,418.842,394.742,-20.3537,509.081,389.717,-29.706,375.658,373.951,-9.41944,435.129,309.788,10.3977,1,5,00:00.0,00:00.0,0,1,0,0
0,403.362,350.994,-11.92,497.751,336.313,-22.147,366.171,347.728,-11.8677,416.673,291.844,10.6285,1,5,00:00.0,00:00.0,0,1,0,0
0,376.863,332.191,-9.78318,456.215,330.323,-18.0415,385.902,330.706,-25.7369,394.799,266.923,25.0425,1,5,00:00.0,00:00.0,0,1,0,0
0,404.842,336.343,-2.98896,473.641,339.448,-17.5036,400.372,345.323,-21.0988,415.549,276.16,17.593,1,5,00:00.0,00:00.0,0,1,0,0
0,388.974,325.218,-10.5201,472.845,326.224,-14.9694,395.09,319.99,-22.241,407.536,265.141,22.798,1,5,00:00.0,00:00.0,0,1,0,0
0,360.928,369.061,-13.381,425.827,328.152,-22.34,327.062,379.663,-9.70988,343.086,311.444,9.74062,1,5,00:00.0,00:00.0,0,1,0,0
0,411.093,286.992,-6.2024,473.337,274.648,-22.399,381.539,293.302,-11.407,421.018,242.318,7.98152,1,5,00:00.0,00:00.0,0,1,0,0
0,404.689,296.27,-6.38454,473.19,296.097,-14.9248,412.411,296.867,-23.8918,418.635,249.607,22.4153,1,5,00:00.0,00:00.0,0,1,0,0
0,413.34,288.646,-4.69997,480.282,281.95,-15.593,413.703,285.537,-23.5309,438.077,245.118,20.8979,1,5,00:00.0,00:00.0,0,1,0,0
0,386.013,326.648,-8.06283,425.115,327.65,-25.3252,332.848,335.036,2.6834,378.751,275.564,-5.23809,1,5,00:00.0,00:00.0,0,1,0,0
0,377.498,320.386,-7.18728,421.185,325.21,-29.7284,328.384,330.787,0.492664,372.273,268.091,-4.35107,1,5,00:00.0,00:00.0,0,1,0,0
0,381.402,318.972,-7.08081,424.132,325.893,-30.0343,331.858,330.125,0.72381,376.227,266.898,-4.44193,1,5,00:00.0,00:00.0,0,1,0,0
0,391.582,326.066,-9.59564,433.884,330.107,-30.5627,338.593,333.494,2.06027,385.938,271.888,-4.88772,1,5,00:00.0,00:00.0,0,1,0,0
0,388.982,318.972,-8.69728,429.337,324.689,-27.5819,342.867,325.57,1.28056,386.139,271.147,-3.66505,1,5,00:00.0,00:00.0,0,1,0,0
0,381.856,323.393,-9.57338,421.924,328.617,-31.2474,336.182,331.915,0.948407,377.958,273.484,-3.81994,1,5,00:00.0,00:00.0,0,1,0,0
0,369.214,319.771,-8.93449,409.503,325.761,-30.227,326.592,329.666,0.13335,365.753,271.96,-3.24053,1,5,00:00.0,00:00.0,0,1,0,0
0,389.211,329.103,-9.54854,431.798,333.947,-30.8854,338.316,336.96,1.35452,385.051,273.775,-4.16799,1,5,00:00.0,00:00.0,0,1,0,0
0,389.809,326.161,-8.8956,430.001,334.11,-30.2871,338.883,334.778,2.63311,385.451,273.81,-5.55691,1,5,00:00.0,00:00.0,0,1,0,0
0,392.29,316.346,-8.61522,435.53,323.122,-31.0873,340.428,325.039,1.40199,387.118,263.938,-4.63331,1,5,00:00.0,00:00.0,0,1,0,0
0,386.565,316.396,-6.99768,429.16,326.087,-30.5999,337.315,327.9,0.994759,382.35,265.531,-4.85728,1,5,00:00.0,00:00.0,0,1,0,0
0,376.383,315.14,-7.16264,421.943,324.145,-30.7133,330.547,327.952,-1.00182,372.9,265.483,-2.68108,1,5,00:00.0,00:00.0,0,1,0,0
0,385.612,320.262,-7.15989,429.17,328.479,-30.7442,336.025,331.758,0.511144,380.583,268.625,-4.28861,1,5,00:00.0,00:00.0,0,1,0,0
0,384.218,319.411,-7.57083,427.566,327.942,-30.3455,336.079,330.731,0.504781,379.904,268.638,-4.09228,1,5,00:00.0,00:00.0,0,1,0,0
0,370.924,317.837,-7.93195,417.174,324.863,-30.6284,325.67,329.685,-1.44278,367.558,266.747,-1.99907,1,5,00:00.0,00:00.0,0,1,0,0
0,395.701,313.317,-7.70365,443.742,320.758,-30.7387,350.884,324.603,-2.36445,394.049,263.061,-1.19352,1,5,00:00.0,00:00.0,0,1,0,0
0,382.394,321.439,-8.16915,428.62,328.407,-31.3453,335.289,332.535,-1.31342,379.872,268.332,-2.09816,1,5,00:00.0,00:00.0,0,1,0,0
0,418.783,327.726,-6.81138,451.26,326.313,-21.2652,359.759,331.691,6.35585,406.243,280.568,-8.65458,1,5,00:00.0,00:00.0,0,1,0,0
0,411.3,345.681,-10.6358,450.343,346.419,-29.0349,351.605,349.608,5.80643,403.012,288.579,-8.00357,1,5,00:00.0,00:00.0,0,1,0,0
0,410.336,304.435,-6.10793,462.54,305.143,-21.2019,360.361,308.541,-1.30508,411.766,252.63,-1.07747,1,5,00:00.0,00:00.0,0,1,0,0
0,419.475,302.826,-8.46532,463.483,304.751,-33.367,367.93,313.271,1.59144,410.769,251.784,-5.78527,1,5,00:00.0,00:00.0,0,1,0,0
0,418.03,301.818,-7.68145,461.646,304.146,-31.0634,365.362,314.517,2.0804,409.21,250.932,-5.7602,1,5,00:00.0,00:00.0,0,1,0,0
0,414.505,306.387,-8.64774,462.164,307.352,-31.5908,362.408,317.477,0.429538,407.167,253.497,-3.87759,1,5,00:00.0,00:00.0,0,1,0,0
0,415.587,305.945,-7.45039,466.858,309.246,-31.2604,364.867,316.715,-1.35891,411.288,252.565,-2.45506,1,5,00:00.0,00:00.0,0,1,0,0
0,411.883,307.574,-9.07971,463.051,310.157,-31.2649,361.697,317.305,-1.08985,407.773,255.311,-2.00877,1,5,00:00.0,00:00.0,0,1,0,0
0,409.495,308.774,-9.5871,461.418,310.249,-31.7673,359.779,318.303,-1.35725,404.781,255.709,-1.65702,1,5,00:00.0,00:00.0,0,1,0,0
0,412.859,306.522,-7.6399,463.802,310.612,-31.6764,362.131,318.542,-1.16398,407.988,255.729,-2.6728,1,5,00:00.0,00:00.0,0,1,0,0
0,409.268,309.472,-9.38706,461.063,311.45,-31.4454,359.518,318.806,-1.21739,405.077,257.154,-1.75708,1,5,00:00.0,00:00.0,0,1,0,0
0,412.247,306.912,-8.10026,462.872,310.218,-31.5039,361.806,318.48,-0.963853,407.108,255.745,-2.57238,1,5,00:00.0,00:00.0,0,1,0,0
0,404.759,304.291,-4.71073,450.462,307.039,-26.9978,356.077,314.516,-1.00257,398.479,256.724,-3.21839,1,5,00:00.0,00:00.0,0,1,0,0
0,409.218,306.655,-8.02533,454.839,307.828,-30.692,357.266,317.177,1.33602,401.349,257.625,-4.8906,1,5,00:00.0,00:00.0,0,1,0,0
0,409.441,306.62,-7.72342,454.816,307.786,-29.5098,357.898,317.617,1.32028,401.37,257.161,-4.66808,1,5,00:00.0,00:00.0,0,1,0,0
0,409.463,306.151,-5.79825,454.641,310.346,-29.2219,359.352,319.045,0.829774,402.003,258.97,-4.95797,1,5,00:00.0,00:00.0,0,1,0,0
0,409.715,304.447,-5.80684,456.168,308.051,-30.6797,358.934,318.863,0.329915,401.461,256.422,-4.65201,1,5,00:00.0,00:00.0,0,1,0,0
0,411.987,307.702,-7.69876,456.314,312.712,-30.6911,360.717,316.847,1.19427,406.982,258.157,-4.879,1,5,00:00.0,00:00.0,0,1,0,0
0,411.011,309.811,-7.2937,456.752,315.009,-30.46,360.019,319.999,0.735873,405.67,259.806,-4.40042,1,5,00:00.0,00:00.0,0,1,0,0
0,411.591,309.835,-7.27443,458.01,314.045,-30.2925,360.246,320.749,0.658317,405.298,259.496,-4.21217,1,5,00:00.0,00:00.0,0,1,0,0
0,412.205,310.954,-6.87179,458.742,314.895,-29.6904,360.723,321.435,0.537557,406.196,260.233,-4.24893,1,5,00:00.0,00:00.0,0,1,0,0
0,410.335,309.403,-6.97121,456.103,314.228,-30.1345,359,320.324,0.844002,404.373,259.995,-4.51996,1,5,00:00.0,00:00.0,0,1,0,0
0,409.993,311.188,-6.5245,456.079,315.87,-30.1986,358.871,322.626,0.386063,404.07,261.024,-4.31112,1,5,00:00.0,00:00.0,0,1,0,0
0,413.229,310.767,-7.34273,458.668,315.539,-30.2142,361.412,320.804,0.894282,407.47,260.165,-4.41587,1,5,00:00.0,00:00.0,0,1,0,0
0,412.246,309.919,-6.8427,458.868,314.583,-30.3763,361.075,321.578,0.496761,405.827,260.157,-4.3274,1,5,00:00.0,00:00.0,0,1,0,0
0,415.078,315.118,-10.1843,459.642,316.09,-28.114,364.346,318.86,1.29546,411.987,261.927,-3.27101,1,5,00:00.0,00:00.0,0,1,0,0
0,400.493,312.606,-12.0634,446.953,314.059,-31.1795,354.864,317.007,-1.07698,399.481,260.371,-0.600887,1,5,00:00.0,00:00.0,0,1,0,0
0,400.598,312.521,-12.8058,447.409,312.146,-31.2472,355.046,317.282,-0.827651,398.094,260.481,-0.477351,1,5,00:00.0,00:00.0,0,1,0,0
0,403.533,320.754,-11.5553,452.278,324.379,-31.4827,357.966,324.465,-1.96628,404.341,268.785,0.0902977,1,5,00:00.0,00:00.0,0,1,0,0
0,401.958,318.718,-12.5301,450.381,319.508,-31.1012,357.403,322.308,-1.87869,401.801,265.338,0.38393,1,5,00:00.0,00:00.0,0,1,0,0
0,418.921,298.403,-8.74777,464.687,303.212,-28.9684,373.721,304.744,-1.36938,418.76,250.266,-1.13878,1,5,00:00.0,00:00.0,0,1,0,0
0,404.757,312.425,-11.5294,450.032,314.806,-30.825,356.167,316.894,-0.0812554,402.896,259.57,-1.55048,1,5,00:00.0,00:00.0,0,1,0,0
0,410.973,325.685,-9.24078,458.825,331.782,-30.0993,358.535,327.394,0.222081,411.864,270.279,-3.10167,1,5,00:00.0,00:00.0,0,1,0,0
0,398.692,321.306,-9.05227,450.841,328.655,-30.9893,350.165,327.574,-2.61807,400.297,268.757,-0.442335,1,5,00:00.0,00:00.0,0,1,0,0
0,401.006,321.824,-9.25498,450.777,328.897,-30.514,351.611,326.919,-1.40556,401.926,269.089,-1.41152,1,5,00:00.0,00:00.0,0,1,0,0
0,407.768,322.406,-8.9122,456.754,329.318,-30.4329,356.341,326.975,-0.588785,407.901,268.463,-2.41192,1,5,00:00.0,00:00.0,0,1,0,0
0,400.108,323.105,-9.51079,452.392,328.405,-30.9745,350.978,329.484,-2.30769,400.307,270.511,-0.599828,1,5,00:00.0,00:00.0,0,1,0,0
0,399.998,323.084,-9.20494,451.634,329.369,-30.7804,351.68,328.596,-2.25584,400.906,271.286,-0.679097,1,5,00:00.0,00:00.0,0,1,0,0
0,403.511,323.337,-9.82995,454.374,328.732,-31.3347,353.914,329.46,-1.53266,403.14,271.24,-1.17937,1,5,00:00.0,00:00.0,0,1,0,0
0,398.418,331.454,-9.78751,448.727,336.427,-30.2153,350.058,336.248,-1.52136,398.784,278.512,-1.05789,1,5,00:00.0,00:00.0,0,1,0,0
0,400.41,330.814,-10.6092,451.146,335.622,-31.7228,350.097,336.254,-1.09407,399.818,278.717,-1.32882,1,5,00:00.0,00:00.0,0,1,0,0
0,399.595,330.41,-9.82895,450.575,335.579,-31.1298,350.277,336.512,-1.43903,398.742,278.634,-1.22348,1,5,00:00.0,00:00.0,0,1,0,0
0,400.13,330.17,-10.1238,452.308,334.349,-31.3468,350.241,335.766,-1.72923,399.48,276.557,-0.918156,1,5,00:00.0,00:00.0,0,1,0,0
0,401.176,329.655,-10.5327,451.615,333.625,-30.6856,351.231,334.973,-0.838995,399.987,276.938,-1.40112,1,5,00:00.0,00:00.0,0,1,0,0
0,402.647,329.753,-10.2388,452.256,334.034,-31.1662,351.228,334.811,-0.305172,400.981,276.983,-2.19291,1,5,00:00.0,00:00.0,0,1,0,0
0,403.087,330.108,-9.66816,453.185,334.909,-31.071,351.306,335.265,-0.602188,401.764,277.318,-2.07453,1,5,00:00.0,00:00.0,0,1,0,0
0,401.483,329.071,-9.68996,452.595,333.243,-31.1029,351.316,335.756,-1.39917,399.95,275.862,-1.38654,1,5,00:00.0,00:00.0,0,1,0,0
0,400.16,330.886,-10.8415,451.299,334.014,-30.9636,350.016,335.859,-1.09703,398.924,277.742,-1.14871,1,5,00:00.0,00:00.0,0,1,0,0
0,402.318,331.236,-10.2925,453.006,335.333,-31.0302,350.817,335.805,-0.547747,401.007,278.217,-1.93001,1,5,00:00.0,00:00.0,0,1,0,0
0,403.965,330.436,-10.0051,453.622,335.174,-31.2171,351.311,335.341,0.0211979,402.209,278.345,-2.56936,1,5,00:00.0,00:00.0,0,1,0,0
0,403.311,330.859,-9.68838,453.778,335.376,-30.9762,351.182,335.609,-0.581927,401.999,278.309,-2.13024,1,5,00:00.0,00:00.0,0,1,0,0
0,402.014,331.058,-10.1691,451.524,335.816,-30.806,350.978,335.419,-0.31747,401.085,279.273,-2.13592,1,5,00:00.0,00:00.0,0,1,0,0
0,402.965,331.531,-9.66089,453.332,336.658,-31.2719,351.262,336.371,-0.57667,401.774,279.747,-2.21108,1,5,00:00.0,00:00.0,0,1,0,0
0,400.159,328.234,-9.21075,451.756,334.444,-30.6143,350.868,333.946,-1.8167,400.697,274.944,-1.05302,1,5,00:00.0,00:00.0,0,1,0,0
